1544680037162273852,-0.2665366823,-0.9631688884,-0.0355512221,318032.3757,0.9636877009,-0.2669394859,0.007023255344,4154597.917,-0.01625460599,-0.03238832031,0.9993431765,17.45290725
1544680037172464218,-0.2670071758,-0.9630448903,-0.03537947819,318032.3532,0.963561557,-0.2674002354,0.006799996865,4154598.002,-0.01600918303,-0.03227465713,0.9993508156,17.45048533
1544680037182680736,-0.267710858,-0.962855581,-0.03521401301,318032.3305,0.9633689215,-0.2680970245,0.006656322342,4154598.087,-0.01584984923,-0.03214211597,0.999357627,17.44808902
1544680037192864982,-0.2683829342,-0.9626741005,-0.03505961952,318032.3079,0.9631824881,-0.2687664663,0.006639370908,4154598.172,-0.01581440046,-0.03198691772,0.9993631682,17.44572473
1544680037203105393,-0.2691253672,-0.9624681327,-0.03502328172,318032.2851,0.9629755611,-0.2695077082,0.006607868107,4154598.257,-0.01579890687,-0.03194821943,0.9993646511,17.44336775
1544680037213285128,-0.2697852858,-0.9622866012,-0.0349341764,318032.2621,0.9627894666,-0.2701694941,0.006699822087,4154598.342,-0.01588529779,-0.03182674364,0.9993671576,17.44102046
1544680037223583098,-0.270529381,-0.9620827143,-0.0347951864,318032.2393,0.9625819794,-0.2709095427,0.006629684149,4154598.427,-0.01580465255,-0.03169969505,0.9993724743,17.43868851
1544680037233778934,-0.2712511294,-0.9618781462,-0.03483183431,318032.2162,0.9623839311,-0.2716208019,0.006269699118,4154598.512,-0.01549173733,-0.03182093467,0.9993735209,17.43636295
1544680037243868655,-0.2719626781,-0.9616817253,-0.03470678726,318032.193,0.9621876748,-0.2723216644,0.005982436901,4154598.598,-0.01520461031,-0.03176744337,0.9993796323,17.43407684
1544680037254060632,-0.2727161535,-0.9614729812,-0.03457753695,318032.1697,0.9619774682,-0.2730674526,0.005789391773,4154598.683,-0.0150083437,-0.0316839508,0.9993852495,17.43182757
1544680037264286504,-0.273466301,-0.9612608185,-0.03455171556,318032.1463,0.9617661149,-0.2738135816,0.00566240212,4154598.769,-0.01490377429,-0.03168219308,0.9993868702,17.42960596
1544680037274581542,-0.274240214,-0.9610408853,-0.034535807,318032.1228,0.961546586,-0.2745851364,0.005582641677,4154598.854,-0.01484816617,-0.03167680247,0.9993878688,17.42740286
1544680037284845068,-0.2749832567,-0.9608316924,-0.0344480416,318032.0993,0.9613353756,-0.2753250767,0.005513433046,4154598.939,-0.0147818909,-0.03160001923,0.999391282,17.42521629
1544680037295200194,-0.2757133195,-0.9606291556,-0.03426063211,318032.0756,0.961129749,-0.2760461501,0.005303652271,4154599.025,-0.01455235859,-0.03146662516,0.9993988595,17.42304533
1544680037305088064,-0.276441998,-0.960428723,-0.03400720511,318032.0518,0.960924869,-0.2767633713,0.005043066898,4154599.111,-0.01425545503,-0.03128425362,0.9994088641,17.42090545
1544680037315282344,-0.277269475,-0.9601948698,-0.0338740364,318032.0279,0.9606910888,-0.2775793974,0.004723369497,4154599.196,-0.01393808977,-0.03123283873,0.9994149486,17.41880274
1544680037325506737,-0.2780909935,-0.9599556824,-0.03391883306,318032.004,0.960456822,-0.2783934083,0.004450105316,4154599.282,-0.01371468343,-0.0313400404,0.9994146834,17.41674229
1544680037335694387,-0.278822397,-0.9597462349,-0.03384132954,318031.9799,0.9602454151,-0.2791225359,0.004399194346,4154599.367,-0.01366798793,-0.03126938762,0.9994175362,17.41471244
1544680037345874032,-0.2795558482,-0.9595403837,-0.03362707129,318031.9558,0.9600324114,-0.2798539948,0.004417111024,4154599.453,-0.01364906664,-0.03104824912,0.9994246892,17.41269469
1544680037356078163,-0.2803284461,-0.9593176733,-0.03354942866,318031.9315,0.9598097333,-0.2806197994,0.004219504191,4154599.539,-0.01346247888,-0.03101822112,0.9994281524,17.41068595
1544680037366273559,-0.2810562234,-0.9591046852,-0.03354999564,318031.9071,0.9596011603,-0.2813371885,0.003872953346,4154599.624,-0.01315342915,-0.0311060971,0.9994295364,17.4087093
1544680037376513906,-0.2818352016,-0.9588795806,-0.03344950273,318031.8827,0.9593774615,-0.2821038643,0.00350662151,4154599.71,-0.01279866174,-0.03110240963,0.9994342572,17.40677188
1544680037386719567,-0.2825686433,-0.9586714879,-0.03322559535,318031.8582,0.9591654286,-0.2828269761,0.00325303946,4154599.795,-0.01251569084,-0.03094963545,0.9994425835,17.40487918
1544680037396929929,-0.2832828561,-0.958468423,-0.03300160032,318031.8335,0.958956441,-0.2835358358,0.003158209409,4154599.881,-0.01238418032,-0.03075243061,0.999450309,17.40301912
1544680037407137973,-0.2840157579,-0.9582539803,-0.03292960243,318031.8088,0.9587407562,-0.2842653242,0.003063986616,4154599.967,-0.01229682148,-0.03070073145,0.9994529771,17.40117842
