1544682597130424064.000000000,316995.245305,4155550.084751,19.125710,0.94607212,0.00147736,-0.01971347,0.32335234
1544682597140624640.000000000,316995.320430,4155550.142961,19.131471,0.94608367,0.00146100,-0.01957471,0.32332706
1544682597150864384.000000000,316995.395645,4155550.200984,19.137176,0.94609149,0.00150445,-0.01942859,0.32331277
1544682597161038080.000000000,316995.470966,4155550.259132,19.142834,0.94609078,0.00151227,-0.01926919,0.32332438
1544682597171245312.000000000,316995.545973,4155550.316584,19.148433,0.94609590,0.00141596,-0.01914056,0.32331748
1544682597181437696.000000000,316995.621426,4155550.374911,19.153991,0.94610310,0.00138765,-0.01892712,0.32330910
1544682597191645952.000000000,316995.696548,4155550.433088,19.159466,0.94610447,0.00139704,-0.01873669,0.32331614
1544682597201828352.000000000,316995.771881,4155550.491272,19.164883,0.94610786,0.00140608,-0.01854278,0.32331736
1544682597212028416.000000000,316995.846596,4155550.548500,19.170206,0.94611072,0.00137278,-0.01843315,0.32331539
1544682597222171392.000000000,316995.921740,4155550.606540,19.175492,0.94611175,0.00140366,-0.01830556,0.32331950
1544682597232172544.000000000,316995.997532,4155550.664512,19.180760,0.94611603,0.00147734,-0.01811526,0.32331735
1544682597242633984.000000000,316996.073131,4155550.722562,19.185967,0.94612197,0.00153993,-0.01788755,0.32331237
1544682597252841472.000000000,316996.148731,4155550.780649,19.191111,0.94612777,0.00159208,-0.01765615,0.32330786
1544682597263049728.000000000,316996.223876,4155550.837785,19.196159,0.94613386,0.00160676,-0.01749092,0.32329894
1544682597273224704.000000000,316996.298867,4155550.895785,19.201139,0.94613447,0.00164375,-0.01738216,0.32330285
1544682597283425024.000000000,316996.374203,4155550.953601,19.206084,0.94613207,0.00174529,-0.01725024,0.32331640
1544682597293625344.000000000,316996.449559,4155551.011593,19.210988,0.94613478,0.00179111,-0.01712400,0.32331491
1544682597303826688.000000000,316996.524917,4155551.069787,19.215848,0.94614006,0.00178102,-0.01697778,0.32330725
1544682597314028544.000000000,316996.600333,4155551.128053,19.220665,0.94614290,0.00175603,-0.01680842,0.32330792
1544682597324229120.000000000,316996.675944,4155551.186217,19.225425,0.94614872,0.00177848,-0.01659463,0.32330180
1544682597334433024.000000000,316996.751543,4155551.244263,19.230110,0.94615369,0.00182297,-0.01642299,0.32329578
1544682597344648192.000000000,316996.826932,4155551.302253,19.234718,0.94615407,0.00184379,-0.01637126,0.32329718
1544682597354696192.000000000,316996.901877,4155551.360237,19.239270,0.94615355,0.00185240,-0.01636025,0.32329920
1544682597364855040.000000000,316996.976823,4155551.418319,19.243799,0.94614859,0.00184263,-0.01631195,0.32331620
1544682597375228416.000000000,316997.052245,4155551.476482,19.248321,0.94614504,0.00183639,-0.01617918,0.32333329
1544682597385443328.000000000,316997.127911,4155551.534687,19.252799,0.94615120,0.00183355,-0.01600149,0.32332415
1544682597395644416.000000000,316997.203185,4155551.592840,19.257203,0.94615666,0.00184628,-0.01582684,0.32331668
1544682597405831168.000000000,316997.278362,4155551.649905,19.261533,0.94615291,0.00187241,-0.01568795,0.32333427
1544682597416031232.000000000,316997.353420,4155551.707929,19.265802,0.94614768,0.00188905,-0.01561414,0.32335306
