1544680037172464128.000000000,318032.311745,4154597.946111,19.150502,0.60517423,-0.01614190,-0.00800195,0.79588916
1544680037182680832.000000000,318032.289376,4154598.030880,19.148106,0.60488630,-0.01603543,-0.00800322,0.79611015
1544680037192865024.000000000,318032.267085,4154598.115864,19.145749,0.60461016,-0.01597157,-0.00795770,0.79632163
1544680037203105536.000000000,318032.244399,4154598.200825,19.143394,0.60430364,-0.01595063,-0.00795311,0.79655473
1544680037213285120.000000000,318032.221597,4154598.285994,19.141057,0.60403071,-0.01594562,-0.00788407,0.79676250
1544680037223582976.000000000,318032.199085,4154598.370890,19.138728,0.60372460,-0.01587205,-0.00786391,0.79699614
1544680037233778944.000000000,318032.175973,4154598.455292,19.136382,0.60342804,-0.01578093,-0.00801259,0.79722103
1544680037243868928.000000000,318032.153036,4154598.540817,19.134087,0.60313665,-0.01564732,-0.00808365,0.79744341
1544680037254060800.000000000,318032.130008,4154598.625504,19.131833,0.60282702,-0.01554067,-0.00811559,0.79767927
1544680037264286464.000000000,318032.106705,4154598.711302,19.129607,0.60251701,-0.01549525,-0.00815244,0.79791396
1544680037274581760.000000000,318032.083286,4154598.796182,19.127402,0.60219650,-0.01546814,-0.00817326,0.79815619
1544680037284845056.000000000,318032.059987,4154598.881079,19.125216,0.60188931,-0.01541540,-0.00816851,0.79838894
1544680037295200256.000000000,318032.036657,4154598.966737,19.123042,0.60158943,-0.01528047,-0.00819008,0.79861729
1544680037305088000.000000000,318032.013339,4154599.052308,19.120898,0.60129101,-0.01510388,-0.00821223,0.79884514
1544680037315282688.000000000,318031.989723,4154599.136781,19.118784,0.60095051,-0.01495806,-0.00829351,0.79910322
1544680037325506816.000000000,318031.965804,4154599.222333,19.116707,0.60061017,-0.01489741,-0.00840984,0.79935898
1544680037335694336.000000000,318031.941887,4154599.307261,19.114679,0.60030671,-0.01485432,-0.00840126,0.79958778
1544680037345874176.000000000,318031.918203,4154599.393307,19.112672,0.60000309,-0.01477716,-0.00832413,0.79981787
1544680037356078080.000000000,318031.894089,4154599.478986,19.110656,0.59968323,-0.01469014,-0.00837398,0.80005881
1544680037366273536.000000000,318031.869739,4154599.563412,19.108660,0.59938221,-0.01458963,-0.00850733,0.80028478
1544680037376514048.000000000,318031.845564,4154599.648805,19.106706,0.59906076,-0.01444304,-0.00861801,0.80052691
1544680037386719488.000000000,318031.821496,4154599.733389,19.104808,0.59875850,-0.01428066,-0.00864702,0.80075561
1544680037396930304.000000000,318031.797227,4154599.819242,19.102952,0.59846295,-0.01416572,-0.00861266,0.80097893
1544680037407138048.000000000,318031.772701,4154599.905097,19.101109,0.59815798,-0.01411196,-0.00862347,0.80120754
1544680037417287168.000000000,318031.747939,4154599.990881,19.099285,0.59787036,-0.01405350,-0.00865679,0.80142285
1544680037427492864.000000000,318031.723228,4154600.076640,19.097482,0.59758902,-0.01395455,-0.00866958,0.80163425
1544680037437677056.000000000,318031.698680,4154600.162237,19.095704,0.59729510,-0.01378950,-0.00869232,0.80185588
1544680037447879168.000000000,318031.673892,4154600.247805,19.093959,0.59699804,-0.01362894,-0.00872897,0.80207942
1544680037458084352.000000000,318031.648954,4154600.333424,19.092251,0.59670667,-0.01351227,-0.00878008,0.80229762
1544680037468281344.000000000,318031.623863,4154600.418199,19.090583,0.59640898,-0.01343602,-0.00880372,0.80251997
1544680037478475776.000000000,318031.598563,4154600.505125,19.088940,0.59611842,-0.01338790,-0.00879317,0.80273674
1544680037488746240.000000000,318031.573363,4154600.590053,19.087315,0.59580631,-0.01331733,-0.00876538,0.80296990
1544680037499225600.000000000,318031.547760,4154600.676733,19.085690,0.59548728,-0.01325178,-0.00883184,0.80320687
1544680037509542656.000000000,318031.522228,4154600.762361,19.084095,0.59518237,-0.01315964,-0.00889789,0.80343363
1544680037519494400.000000000,318031.496736,4154600.848042,19.082536,0.59487035,-0.01306776,-0.00894484,0.80366566
1544680037529537024.000000000,318031.470913,4154600.933840,19.081006,0.59455195,-0.01300395,-0.00896951,0.80390200
1544680037539811328.000000000,318031.445161,4154601.019822,19.079509,0.59424141,-0.01297843,-0.00895568,0.80413214
1544680037550031104.000000000,318031.419150,4154601.105827,19.078017,0.59393013,-0.01297129,-0.00894674,0.80436229
1544680037560181504.000000000,318031.393089,4154601.191720,19.076536,0.59362658,-0.01293243,-0.00895531,0.80458688
1544680037570309632.000000000,318031.367095,4154601.277626,19.075075,0.59331808,-0.01285620,-0.00893200,0.80481588
1544680037580478976.000000000,318031.340981,4154601.363487,19.073629,0.59302482,-0.01280025,-0.00893995,0.80503279
1544680037590777856.000000000,318031.314751,4154601.449484,19.072211,0.59270053,-0.01274924,-0.00890170,0.80527281
1544680037600989952.000000000,318031.288362,4154601.536533,19.070803,0.59238406,-0.01272082,-0.00886140,0.80550653
1544680037611105536.000000000,318031.261836,4154601.622550,19.069402,0.59209801,-0.01269440,-0.00883424,0.80571754
1544680037621378560.000000000,318031.235161,4154601.709628,19.068015,0.59177256,-0.01269174,-0.00880238,0.80595700
1544680037631493376.000000000,318031.208437,4154601.795538,19.066630,0.59144192,-0.01264809,-0.00880140,0.80620036
1544680037641771008.000000000,318031.181782,4154601.881453,19.065265,0.59112405,-0.01256454,-0.00876971,0.80643511
