1544590814513749504.000000000,332459.390112,4140617.765967,19.656082,0.70916773,-0.00264850,0.01441988,0.70488736
1544590814523962368.000000000,332459.389913,4140617.796891,19.655023,0.70914452,-0.00269514,0.01434120,0.70491213
1544590814534129664.000000000,332459.390094,4140617.826718,19.653962,0.70912858,-0.00266338,0.01430080,0.70492911
1544590814544337152.000000000,332459.390443,4140617.857621,19.652903,0.70911009,-0.00261267,0.01431092,0.70494770
1544590814554609664.000000000,332459.390475,4140617.888533,19.651849,0.70909486,-0.00262946,0.01425690,0.70496405
1544590814564739840.000000000,332459.390547,4140617.918584,19.650804,0.70907909,-0.00266689,0.01424043,0.70498010
1544590814575004928.000000000,332459.390680,4140617.950530,19.649741,0.70906812,-0.00264905,0.01423547,0.70499130
1544590814585126400.000000000,332459.391045,4140617.980452,19.648688,0.70907246,-0.00259848,0.01425409,0.70498675
1544590814595331072.000000000,332459.391230,4140618.011273,19.647637,0.70906768,-0.00256433,0.01421354,0.70499250
1544590814605550592.000000000,332459.391359,4140618.042142,19.646597,0.70903824,-0.00253168,0.01419148,0.70502267
1544590814615826944.000000000,332459.391476,4140618.072913,19.645551,0.70902563,-0.00250160,0.01412616,0.70503677
1544590814626023936.000000000,332459.391687,4140618.103759,19.644522,0.70903269,-0.00246686,0.01409677,0.70503038
1544590814636131840.000000000,332459.392035,4140618.134678,19.643489,0.70902178,-0.00241982,0.01411047,0.70504124
1544590814646353664.000000000,332459.392158,4140618.165625,19.642459,0.70899860,-0.00240433,0.01410326,0.70506475
1544590814656591872.000000000,332459.392112,4140618.196443,19.641434,0.70898586,-0.00241770,0.01401395,0.70507929
1544590814666739712.000000000,332459.392186,4140618.227262,19.640417,0.70897600,-0.00240642,0.01394976,0.70509052
1544590814676955136.000000000,332459.392450,4140618.258155,19.639395,0.70896159,-0.00235042,0.01396127,0.70510497
1544590814687131648.000000000,332459.392767,4140618.289151,19.638381,0.70894850,-0.00232557,0.01398416,0.70511776
1544590814697329408.000000000,332459.392736,4140618.320131,19.637374,0.70893243,-0.00234877,0.01395233,0.70513447
1544590814707528448.000000000,332459.392855,4140618.352174,19.636364,0.70891554,-0.00237496,0.01394373,0.70515153
